,,,,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,,,,,,,,,,,,,,,,,,,,,,,
Location,Vintage,Size,Stories,25 ACH50,20 ACH50,15 ACH50,10 ACH50,8 ACH50,7 ACH50,6 ACH50,5 ACH50,4 ACH50,3 ACH50,2 ACH50,1 ACH50,Check Sum,Source,,,From python code (EstimateACH50.py):,,,,,,,25,20,15,10,8,7,6,5,4,3,2,1
CR07,1990s,0-1499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,0-1499,3+,10.3427826505,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR07,1990s,1500-2499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,1500-2499,1,8.67569497147,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR07,1990s,1500-2499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,1500-2499,2,8.23702207916,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR07,1990s,1500-2499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,1500-2499,3+,8.52545972165,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR07,1990s,2500-3499,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,2500-3499,1,7.15129482423,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR07,1990s,2500-3499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,2500-3499,2,6.78970083152,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR07,1990s,2500-3499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,2500-3499,3+,7.02745730251,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR07,1990s,3500-4499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,3500-4499,1,5.89474593463,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR07,1990s,3500-4499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,3500-4499,2,5.59668736329,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR07,1990s,3500-4499,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,3500-4499,3+,5.79266781512,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR07,1990s,4500+,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,4500+,1,4.85898435009,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR07,1990s,4500+,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,4500+,2,4.61329743675,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR07,1990s,4500+,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,1990s,4500+,3+,4.77484230382,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR07,2000s,0-1499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,0-1499,1,9.12262356766,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR07,2000s,0-1499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,0-1499,2,8.66135243272,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR07,2000s,0-1499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,0-1499,3+,8.964648946,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR07,2000s,1500-2499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,1500-2499,1,7.51969391702,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR07,2000s,1500-2499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,1500-2499,2,7.13947240269,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR07,2000s,1500-2499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,1500-2499,3+,7.38947690294,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR07,2000s,2500-3499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,2500-3499,1,6.19841388678,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR07,2000s,2500-3499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,2500-3499,2,5.8850008223,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR07,2000s,2500-3499,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,2500-3499,3+,6.09107721094,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR07,2000s,3500-4499,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,3500-4499,1,5.10929502394,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR07,2000s,3500-4499,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,3500-4499,2,4.85095154447,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR07,2000s,3500-4499,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,3500-4499,3+,5.02081839851,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR07,2000s,4500+,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,4500+,1,4.21154445614,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR07,2000s,4500+,2,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,4500+,2,3.99859432433,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR07,2000s,4500+,3+,0,0,0,0,0,0,0,0,1,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 7,2000s,4500+,3+,4.13861399517,4,,0,0,0,0,0,0,0,0,1,0,0,0
CR08,pre-1950,0-1499,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,0-1499,1,20.4658457267,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR08,pre-1950,0-1499,2,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,0-1499,2,19.4310223762,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR08,pre-1950,0-1499,3+,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,0-1499,3+,20.1114428281,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR08,pre-1950,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,1500-2499,1,16.869806638,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,pre-1950,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,1500-2499,2,16.016811357,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,pre-1950,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,1500-2499,3+,16.5776756188,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,pre-1950,2500-3499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,2500-3499,1,13.905625001,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,pre-1950,2500-3499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,2500-3499,2,13.2025089096,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,pre-1950,2500-3499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,2500-3499,3+,13.6648241138,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,pre-1950,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,3500-4499,1,11.4622775956,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,pre-1950,3500-4499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,3500-4499,2,10.8827055288,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,pre-1950,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,3500-4499,3+,11.2637876597,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,pre-1950,4500+,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,4500+,1,9.44824901206,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,pre-1950,4500+,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,4500+,2,8.97051313788,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,pre-1950,4500+,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,< 1950s,4500+,3+,9.28463560065,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1950s,0-1499,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,0-1499,1,20.4658457267,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR08,1950s,0-1499,2,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,0-1499,2,19.4310223762,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR08,1950s,0-1499,3+,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,0-1499,3+,20.1114428281,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR08,1950s,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,1500-2499,1,16.869806638,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1950s,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,1500-2499,2,16.016811357,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1950s,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,1500-2499,3+,16.5776756188,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1950s,2500-3499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,2500-3499,1,13.905625001,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1950s,2500-3499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,2500-3499,2,13.2025089096,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1950s,2500-3499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,2500-3499,3+,13.6648241138,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1950s,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,3500-4499,1,11.4622775956,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1950s,3500-4499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,3500-4499,2,10.8827055288,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1950s,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,3500-4499,3+,11.2637876597,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1950s,4500+,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,4500+,1,9.44824901206,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1950s,4500+,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,4500+,2,8.97051313788,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,1950s,4500+,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1950s,4500+,3+,9.28463560065,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1960s,1500-2499,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,0-499,1,18.772132093,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR08,1960s,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,0-1499,2,16.1815366683,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1960s,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,0-1499,3+,16.7481691532,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1960s,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,1500-2499,1,14.0486377616,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1960s,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,1500-2499,2,13.3382904545,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1960s,2500-3499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,1500-2499,3+,13.8053603515,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1960s,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,2500-3499,1,11.5801616865,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1960s,2500-3499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,2500-3499,2,10.9946289958,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1960s,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,2500-3499,3+,11.3796303758,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1960s,3500-4499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,3500-4499,1,9.54541977381,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1960s,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,3500-4499,2,9.06277061265,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1960s,4500+,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,3500-4499,3+,9.38012367602,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1960s,4500+,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,4500+,1,7.86820090472,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,1960s,4500+,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,4500+,2,7.47035768184,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR08,1960s,0-1499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1960s,4500+,3+,7.73194886584,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,1970s,0-1499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,0-1499,1,16.7225387394,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1970s,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,0-1499,2,15.8769898283,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1970s,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,0-1499,3+,16.4329579284,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1970s,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,1500-2499,1,13.7842334393,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1970s,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,1500-2499,2,13.0872553216,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1970s,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,1500-2499,3+,13.5455346652,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1970s,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,2500-3499,1,11.3622156582,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1970s,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,2500-3499,2,10.7877030661,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1970s,2500-3499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,2500-3499,3+,11.1654584746,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1970s,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,3500-4499,1,9.36576888601,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1970s,3500-4499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,3500-4499,2,8.89220348987,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,1970s,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,3500-4499,3+,9.2035837662,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1970s,4500+,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,4500+,1,7.72011634569,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,1970s,4500+,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,4500+,2,7.329760786,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR08,1970s,4500+,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1970s,4500+,3+,7.58642865708,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,1980s,0-1499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,0-1499,1,13.6639015862,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1980s,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,0-1499,2,12.9730078597,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1980s,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,0-1499,3+,13.4272865744,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR08,1980s,1500-2499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,1500-2499,1,11.2630272288,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1980s,1500-2499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,1500-2499,2,10.693529944,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1980s,1500-2499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,1500-2499,3+,11.0679876712,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1980s,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,2500-3499,1,9.28400878449,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1980s,2500-3499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,2500-3499,2,8.8145774595,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,1980s,2500-3499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,2500-3499,3+,9.12323948778,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1980s,3500-4499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,3500-4499,1,7.65272225304,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,1980s,3500-4499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,3500-4499,2,7.2657743698,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR08,1980s,3500-4499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,3500-4499,3+,7.52020161425,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR08,1980s,4500+,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,4500+,1,6.30806790919,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR08,1980s,4500+,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,4500+,2,5.98911036127,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR08,1980s,4500+,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1980s,4500+,3+,6.1988323769,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR08,1990s,0-1499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1990s,0-1499,1,10.5250426794,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR08,1990s,0-1499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR 8,1990s,0-1499,2,9.99286042436,10,,0,0,0,1,0,0,0,0,0,0,0,0
