Hour of the year,Hour of the day,Day of the year,Month,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
929,17,39,2,174.4565805,153.7968934,182.3435201,166.9494265,215.4136447,193.9204615,163.9667657,163.3678696,148.2688392,201.9726135,157.6289519,209.9074292,168.7948471,198.1808578,186.4011502,176.3321785,214.9138775,180.4573415,168.4510638,196.4398867
930,18,39,2,172.7119099,154.9581875,188.0922659,176.9279748,216.1383883,198.408778,167.5375469,162.3479182,160.0841124,216.0773016,163.6206199,221.3381152,172.7786344,198.8528723,194.9672934,178.5658799,215.4591547,200.1247082,168.4206614,199.6468051
931,19,39,2,173.269813,155.0103627,184.2116218,178.9964586,215.3789715,195.0249741,166.1147928,163.2933871,148.7128815,213.9785208,165.2477164,221.8027746,164.296736,197.7433622,188.588987,175.7666713,213.2713988,202.5758123,167.6320732,203.1926669
932,20,39,2,173.5285398,154.8703376,182.8734789,176.149566,212.8973325,190.0230543,164.4701419,163.8751714,145.0453868,205.9557367,162.912963,219.5244943,165.9342059,190.7683556,185.1023159,176.107617,209.6986576,205.2134379,166.9528299,203.5623483
933,21,39,2,173.458898,157.775683,178.653465,176.5351647,213.5075807,193.943554,164.0093582,163.3731282,147.2854583,206.1928831,160.9571063,219.4510884,166.0814294,187.5381369,182.8134756,174.8155957,201.922186,203.043074,166.9616299,202.4207169
934,22,39,2,172.1235686,166.1416073,169.5762776,196.3622307,211.1909064,192.209525,165.8779663,160.3452387,142.839547,200.4198215,172.198321,209.8623301,156.7349669,190.1633992,181.161979,175.2872815,201.9406805,198.7092648,167.7923202,209.0239813
935,23,39,2,173.111295,169.5515381,166.4929605,185.2166454,208.7017045,193.2603316,161.5587318,163.6990574,144.4409883,194.6468095,174.5751338,201.9857711,158.7087131,192.0121622,178.4554795,171.3434766,204.5576238,195.1998584,163.2338905,201.8784327
936,0,40,2,175.7429028,176.8995626,170.9275412,195.575199,209.4403607,195.6560239,156.6385195,167.357407,139.3747531,189.6183417,177.7922123,200.95823,170.1116003,200.8023723,182.1500294,173.4696199,210.2883054,194.4087369,164.4448418,197.1361321
937,1,40,2,177.3321668,179.7120768,170.9788995,195.3856554,208.0362374,192.5071602,154.1800935,166.7860617,138.7409274,190.8829831,181.9849272,201.4281024,169.8632935,202.7332516,182.4938276,173.9179511,211.8028065,196.0056779,164.829554,192.1270634
938,2,40,2,176.4869098,176.2849317,171.810544,200.8441278,204.9954836,194.3301108,154.3387335,167.7462925,138.9395418,188.7822304,183.9461092,202.2711321,167.3258182,201.9603467,181.5450815,174.3059247,212.2909856,196.5870417,165.6192092,190.622684
939,3,40,2,175.2754732,174.2590784,176.1984613,204.2207525,206.7800433,194.9559846,154.5483759,164.3653436,137.6551832,191.2304905,177.0871274,202.3283389,167.7625752,206.3416762,182.268174,174.0646817,215.9261312,197.6429248,167.8002999,193.6916604
940,4,40,2,173.7697874,168.4575504,179.0662024,200.7844087,212.6103831,197.7416093,156.1469637,161.7917304,135.3591392,198.6396488,174.9248382,208.6352602,172.6681784,206.9370184,188.7223553,175.1528229,212.1890091,192.3105045,169.5055728,198.547531
941,5,40,2,173.7164856,167.0104369,191.8636505,188.2495167,212.5652176,187.7294139,158.6644119,162.848729,135.6251455,201.5566595,165.0408383,213.6473798,165.4575051,198.9084904,192.9757703,176.0845863,209.1722557,198.9652384,167.5341096,201.7904199
942,6,40,2,174.4074698,164.7935486,196.1156714,192.7966147,196.1674964,189.1736561,158.8983339,159.7722995,137.3594451,209.1576411,162.6914443,218.2785679,159.5749896,188.0758799,192.0656766,175.9078287,190.2963626,206.0001921,165.8656192,204.5185598
943,7,40,2,166.3362391,134.0995393,173.254175,134.1690874,128.4633647,149.461719,138.3355559,142.3363397,117.5915156,155.1701165,157.1557761,190.4894566,150.2717241,146.0882318,170.1198306,151.7540938,132.812216,178.447963,149.4081451,183.9471226
944,8,40,2,149.0663222,130.0861377,149.7586558,107.8971075,104.2795894,126.3524974,126.2011579,134.8410769,101.413951,109.906324,135.3811758,128.4123082,133.3172489,116.6881703,147.7892448,138.3946501,107.3483992,127.5451149,142.6801689,137.70425
945,9,40,2,137.1199218,129.6613547,138.0915301,102.9910785,94.86159909,120.9912216,122.8056463,133.6352089,95.04453516,98.59321113,128.7737208,109.0387968,127.1500145,111.4249981,136.0618545,127.3449257,99.61921665,113.2187565,136.9315809,121.2052047
946,10,40,2,136.2167602,129.942832,131.6290338,99.43009549,95.72120983,121.5372035,119.9207417,133.3070115,92.05804487,90.47608599,122.6037532,99.13793902,130.3352434,107.0315337,128.0401063,120.5505287,98.7742163,101.0538499,133.7079434,113.4397243
947,11,40,2,135.5511753,129.4376115,124.5826242,98.31625959,91.12392834,118.9657821,117.5417331,133.4904182,90.59862286,84.37954068,125.1003987,99.02517021,133.0003759,100.3573725,126.4771526,118.8001359,91.65736325,92.16226839,132.9882469,113.3448634
948,12,40,2,135.86227,129.0241325,123.3903188,97.93631807,89.86563929,112.0307609,116.9100135,132.544509,88.84687983,81.06877682,124.3301432,93.21149521,140.2682495,102.0937457,125.181233,120.0209334,91.19965988,90.13970495,132.6022888,109.8534164
949,13,40,2,138.2702857,131.0796874,119.3173092,102.3163606,93.09509438,114.8644371,120.1312475,132.6471046,92.28096217,81.14699008,125.7086939,92.31584901,138.0148901,99.87437632,121.2186894,119.2725585,91.7343564,92.97553692,131.0957615,110.0048409
950,14,40,2,137.1613877,132.6597051,118.7971434,103.853199,97.71156514,118.4200826,119.997193,134.2432816,89.33411098,82.59578981,126.7486019,95.79376907,140.1189327,105.5411274,122.7003572,122.8670796,98.98697351,95.7099963,133.6025252,112.4683178
951,15,40,2,142.8345591,133.7404243,124.6960198,104.2049826,119.2529909,127.8169074,130.3270786,136.4909097,100.9032701,95.14946415,128.0219476,106.1950256,147.434813,114.2892787,130.4892171,127.4127496,119.8158914,98.44281332,142.9870181,117.915909
952,16,40,2,157.7245283,152.9751372,137.2980593,118.7305571,192.9198412,160.308981,159.4498213,158.1884901,134.4859107,136.277921,137.4079116,135.8133583,163.6039411,155.9226424,152.4927798,149.9753006,180.5221923,118.1198714,161.5606048,142.6813442
953,17,40,2,174.4565805,153.7968934,182.3435201,166.9494265,215.4136447,193.9204615,163.9667657,163.3678696,148.2688392,201.9726135,157.6289519,209.9074292,168.7948471,198.1808578,186.4011502,176.3321785,214.9138775,180.4573415,168.4510638,196.4398867
954,18,40,2,172.7119099,154.9581875,188.0922659,176.9279748,216.1383883,198.408778,167.5375469,162.3479182,160.0841124,216.0773016,163.6206199,221.3381152,172.7786344,198.8528723,194.9672934,178.5658799,215.4591547,200.1247082,168.4206614,199.6468051
955,19,40,2,173.269813,155.0103627,184.2116218,178.9964586,215.3789715,195.0249741,166.1147928,163.2933871,148.7128815,213.9785208,165.2477164,221.8027746,164.296736,197.7433622,188.588987,175.7666713,213.2713988,202.5758123,167.6320732,203.1926669
956,20,40,2,173.5285398,154.8703376,182.8734789,176.149566,212.8973325,190.0230543,164.4701419,163.8751714,145.0453868,205.9557367,162.912963,219.5244943,165.9342059,190.7683556,185.1023159,176.107617,209.6986576,205.2134379,166.9528299,203.5623483
957,21,40,2,173.458898,157.775683,178.653465,176.5351647,213.5075807,193.943554,164.0093582,163.3731282,147.2854583,206.1928831,160.9571063,219.4510884,166.0814294,187.5381369,182.8134756,174.8155957,201.922186,203.043074,166.9616299,202.4207169
958,22,40,2,172.1235686,166.1416073,169.5762776,196.3622307,211.1909064,192.209525,165.8779663,160.3452387,142.839547,200.4198215,172.198321,209.8623301,156.7349669,190.1633992,181.161979,175.2872815,201.9406805,198.7092648,167.7923202,209.0239813
959,23,40,2,173.111295,169.5515381,166.4929605,185.2166454,208.7017045,193.2603316,161.5587318,163.6990574,144.4409883,194.6468095,174.5751338,201.9857711,158.7087131,192.0121622,178.4554795,171.3434766,204.5576238,195.1998584,163.2338905,201.8784327
960,0,41,2,175.7429028,176.8995626,170.9275412,195.575199,209.4403607,195.6560239,156.6385195,167.357407,139.3747531,189.6183417,177.7922123,200.95823,170.1116003,200.8023723,182.1500294,173.4696199,210.2883054,194.4087369,164.4448418,197.1361321
961,1,41,2,177.3321668,179.7120768,170.9788995,195.3856554,208.0362374,192.5071602,154.1800935,166.7860617,138.7409274,190.8829831,181.9849272,201.4281024,169.8632935,202.7332516,182.4938276,173.9179511,211.8028065,196.0056779,164.829554,192.1270634
962,2,41,2,176.4869098,176.2849317,171.810544,200.8441278,204.9954836,194.3301108,154.3387335,167.7462925,138.9395418,188.7822304,183.9461092,202.2711321,167.3258182,201.9603467,181.5450815,174.3059247,212.2909856,196.5870417,165.6192092,190.622684
963,3,41,2,175.2754732,174.2590784,176.1984613,204.2207525,206.7800433,194.9559846,154.5483759,164.3653436,137.6551832,191.2304905,177.0871274,202.3283389,167.7625752,206.3416762,182.268174,174.0646817,215.9261312,197.6429248,167.8002999,193.6916604
964,4,41,2,173.7697874,168.4575504,179.0662024,200.7844087,212.6103831,197.7416093,156.1469637,161.7917304,135.3591392,198.6396488,174.9248382,208.6352602,172.6681784,206.9370184,188.7223553,175.1528229,212.1890091,192.3105045,169.5055728,198.547531
965,5,41,2,173.7164856,167.0104369,191.8636505,188.2495167,212.5652176,187.7294139,158.6644119,162.848729,135.6251455,201.5566595,165.0408383,213.6473798,165.4575051,198.9084904,192.9757703,176.0845863,209.1722557,198.9652384,167.5341096,201.7904199
966,6,41,2,174.4074698,164.7935486,196.1156714,192.7966147,196.1674964,189.1736561,158.8983339,159.7722995,137.3594451,209.1576411,162.6914443,218.2785679,159.5749896,188.0758799,192.0656766,175.9078287,190.2963626,206.0001921,165.8656192,204.5185598
967,7,41,2,166.3362391,134.0995393,173.254175,134.1690874,128.4633647,149.461719,138.3355559,142.3363397,117.5915156,155.1701165,157.1557761,190.4894566,150.2717241,146.0882318,170.1198306,151.7540938,132.812216,178.447963,149.4081451,183.9471226
968,8,41,2,149.0663222,130.0861377,149.7586558,107.8971075,104.2795894,126.3524974,126.2011579,134.8410769,101.413951,109.906324,135.3811758,128.4123082,133.3172489,116.6881703,147.7892448,138.3946501,107.3483992,127.5451149,142.6801689,137.70425
969,9,41,2,137.1199218,129.6613547,138.0915301,102.9910785,94.86159909,120.9912216,122.8056463,133.6352089,95.04453516,98.59321113,128.7737208,109.0387968,127.1500145,111.4249981,136.0618545,127.3449257,99.61921665,113.2187565,136.9315809,121.2052047
970,10,41,2,136.2167602,129.942832,131.6290338,99.43009549,95.72120983,121.5372035,119.9207417,133.3070115,92.05804487,90.47608599,122.6037532,99.13793902,130.3352434,107.0315337,128.0401063,120.5505287,98.7742163,101.0538499,133.7079434,113.4397243
971,11,41,2,135.5511753,129.4376115,124.5826242,98.31625959,91.12392834,118.9657821,117.5417331,133.4904182,90.59862286,84.37954068,125.1003987,99.02517021,133.0003759,100.3573725,126.4771526,118.8001359,91.65736325,92.16226839,132.9882469,113.3448634
972,12,41,2,135.86227,129.0241325,123.3903188,97.93631807,89.86563929,112.0307609,116.9100135,132.544509,88.84687983,81.06877682,124.3301432,93.21149521,140.2682495,102.0937457,125.181233,120.0209334,91.19965988,90.13970495,132.6022888,109.8534164
973,13,41,2,138.2702857,131.0796874,119.3173092,102.3163606,93.09509438,114.8644371,120.1312475,132.6471046,92.28096217,81.14699008,125.7086939,92.31584901,138.0148901,99.87437632,121.2186894,119.2725585,91.7343564,92.97553692,131.0957615,110.0048409
974,14,41,2,137.1613877,132.6597051,118.7971434,103.853199,97.71156514,118.4200826,119.997193,134.2432816,89.33411098,82.59578981,126.7486019,95.79376907,140.1189327,105.5411274,122.7003572,122.8670796,98.98697351,95.7099963,133.6025252,112.4683178
975,15,41,2,142.8345591,133.7404243,124.6960198,104.2049826,119.2529909,127.8169074,130.3270786,136.4909097,100.9032701,95.14946415,128.0219476,106.1950256,147.434813,114.2892787,130.4892171,127.4127496,119.8158914,98.44281332,142.9870181,117.915909
976,16,41,2,157.7245283,152.9751372,137.2980593,118.7305571,192.9198412,160.308981,159.4498213,158.1884901,134.4859107,136.277921,137.4079116,135.8133583,163.6039411,155.9226424,152.4927798,149.9753006,180.5221923,118.1198714,161.5606048,142.6813442
977,17,41,2,174.4565805,153.7968934,182.3435201,166.9494265,215.4136447,193.9204615,163.9667657,163.3678696,148.2688392,201.9726135,157.6289519,209.9074292,168.7948471,198.1808578,186.4011502,176.3321785,214.9138775,180.4573415,168.4510638,196.4398867
978,18,41,2,172.7119099,154.9581875,188.0922659,176.9279748,216.1383883,198.408778,167.5375469,162.3479182,160.0841124,216.0773016,163.6206199,221.3381152,172.7786344,198.8528723,194.9672934,178.5658799,215.4591547,200.1247082,168.4206614,199.6468051
979,19,41,2,173.269813,155.0103627,184.2116218,178.9964586,215.3789715,195.0249741,166.1147928,163.2933871,148.7128815,213.9785208,165.2477164,221.8027746,164.296736,197.7433622,188.588987,175.7666713,213.2713988,202.5758123,167.6320732,203.1926669
980,20,41,2,173.5285398,154.8703376,182.8734789,176.149566,212.8973325,190.0230543,164.4701419,163.8751714,145.0453868,205.9557367,162.912963,219.5244943,165.9342059,190.7683556,185.1023159,176.107617,209.6986576,205.2134379,166.9528299,203.5623483
981,21,41,2,173.458898,157.775683,178.653465,176.5351647,213.5075807,193.943554,164.0093582,163.3731282,147.2854583,206.1928831,160.9571063,219.4510884,166.0814294,187.5381369,182.8134756,174.8155957,201.922186,203.043074,166.9616299,202.4207169
982,22,41,2,172.1235686,166.1416073,169.5762776,196.3622307,211.1909064,192.209525,165.8779663,160.3452387,142.839547,200.4198215,172.198321,209.8623301,156.7349669,190.1633992,181.161979,175.2872815,201.9406805,198.7092648,167.7923202,209.0239813
983,23,41,2,173.111295,169.5515381,166.4929605,185.2166454,208.7017045,193.2603316,161.5587318,163.6990574,144.4409883,194.6468095,174.5751338,201.9857711,158.7087131,192.0121622,178.4554795,171.3434766,204.5576238,195.1998584,163.2338905,201.8784327
984,0,42,2,175.7429028,176.8995626,170.9275412,195.575199,209.4403607,195.6560239,156.6385195,167.357407,139.3747531,189.6183417,177.7922123,200.95823,170.1116003,200.8023723,182.1500294,173.4696199,210.2883054,194.4087369,164.4448418,197.1361321
985,1,42,2,177.3321668,179.7120768,170.9788995,195.3856554,208.0362374,192.5071602,154.1800935,166.7860617,138.7409274,190.8829831,181.9849272,201.4281024,169.8632935,202.7332516,182.4938276,173.9179511,211.8028065,196.0056779,164.829554,192.1270634
986,2,42,2,176.4869098,176.2849317,171.810544,200.8441278,204.9954836,194.3301108,154.3387335,167.7462925,138.9395418,188.7822304,183.9461092,202.2711321,167.3258182,201.9603467,181.5450815,174.3059247,212.2909856,196.5870417,165.6192092,190.622684
987,3,42,2,175.2754732,174.2590784,176.1984613,204.2207525,206.7800433,194.9559846,154.5483759,164.3653436,137.6551832,191.2304905,177.0871274,202.3283389,167.7625752,206.3416762,182.268174,174.0646817,215.9261312,197.6429248,167.8002999,193.6916604
988,4,42,2,173.7697874,168.4575504,179.0662024,200.7844087,212.6103831,197.7416093,156.1469637,161.7917304,135.3591392,198.6396488,174.9248382,208.6352602,172.6681784,206.9370184,188.7223553,175.1528229,212.1890091,192.3105045,169.5055728,198.547531
989,5,42,2,173.7164856,167.0104369,191.8636505,188.2495167,212.5652176,187.7294139,158.6644119,162.848729,135.6251455,201.5566595,165.0408383,213.6473798,165.4575051,198.9084904,192.9757703,176.0845863,209.1722557,198.9652384,167.5341096,201.7904199
990,6,42,2,174.4074698,164.7935486,196.1156714,192.7966147,196.1674964,189.1736561,158.8983339,159.7722995,137.3594451,209.1576411,162.6914443,218.2785679,159.5749896,188.0758799,192.0656766,175.9078287,190.2963626,206.0001921,165.8656192,204.5185598
991,7,42,2,166.3362391,134.0995393,173.254175,134.1690874,128.4633647,149.461719,138.3355559,142.3363397,117.5915156,155.1701165,157.1557761,190.4894566,150.2717241,146.0882318,170.1198306,151.7540938,132.812216,178.447963,149.4081451,183.9471226
992,8,42,2,149.0663222,130.0861377,149.7586558,107.8971075,104.2795894,126.3524974,126.2011579,134.8410769,101.413951,109.906324,135.3811758,128.4123082,133.3172489,116.6881703,147.7892448,138.3946501,107.3483992,127.5451149,142.6801689,137.70425
993,9,42,2,137.1199218,129.6613547,138.0915301,102.9910785,94.86159909,120.9912216,122.8056463,133.6352089,95.04453516,98.59321113,128.7737208,109.0387968,127.1500145,111.4249981,136.0618545,127.3449257,99.61921665,113.2187565,136.9315809,121.2052047
994,10,42,2,136.2167602,129.942832,131.6290338,99.43009549,95.72120983,121.5372035,119.9207417,133.3070115,92.05804487,90.47608599,122.6037532,99.13793902,130.3352434,107.0315337,128.0401063,120.5505287,98.7742163,101.0538499,133.7079434,113.4397243
995,11,42,2,135.5511753,129.4376115,124.5826242,98.31625959,91.12392834,118.9657821,117.5417331,133.4904182,90.59862286,84.37954068,125.1003987,99.02517021,133.0003759,100.3573725,126.4771526,118.8001359,91.65736325,92.16226839,132.9882469,113.3448634
996,12,42,2,135.86227,129.0241325,123.3903188,97.93631807,89.86563929,112.0307609,116.9100135,132.544509,88.84687983,81.06877682,124.3301432,93.21149521,140.2682495,102.0937457,125.181233,120.0209334,91.19965988,90.13970495,132.6022888,109.8534164
997,13,42,2,138.2702857,131.0796874,119.3173092,102.3163606,93.09509438,114.8644371,120.1312475,132.6471046,92.28096217,81.14699008,125.7086939,92.31584901,138.0148901,99.87437632,121.2186894,119.2725585,91.7343564,92.97553692,131.0957615,110.0048409
998,14,42,2,137.1613877,132.6597051,118.7971434,103.853199,97.71156514,118.4200826,119.997193,134.2432816,89.33411098,82.59578981,126.7486019,95.79376907,140.1189327,105.5411274,122.7003572,122.8670796,98.98697351,95.7099963,133.6025252,112.4683178
999,15,42,2,142.8345591,133.7404243,124.6960198,104.2049826,119.2529909,127.8169074,130.3270786,136.4909097,100.9032701,95.14946415,128.0219476,106.1950256,147.434813,114.2892787,130.4892171,127.4127496,119.8158914,98.44281332,142.9870181,117.915909
1000,16,42,2,157.7245283,152.9751372,137.2980593,118.7305571,192.9198412,160.308981,159.4498213,158.1884901,134.4859107,136.277921,137.4079116,135.8133583,163.6039411,155.9226424,152.4927798,149.9753006,180.5221923,118.1198714,161.5606048,142.6813442
