Hour of the year,Hour of the day,Day of the year,Month,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
3784,16,158,6,212.0997626,198.1800441,232.3432654,245.736987,169.381955,170.5798949,202.2191876,179.1028029,120.314764,174.3156569,215.8417318,154.5699543,223.7779385,188.9005276,213.338558,227.3398784,173.6315392,208.4869421,226.9522747,181.4622661
3785,17,158,6,232.6744649,200.8703443,244.5317143,277.6136865,204.0858711,182.658563,235.9188893,233.1176466,149.2843566,199.5244122,226.0105481,167.0511376,249.1832788,210.140522,239.9510514,246.9729925,214.5712033,227.2961426,244.4741057,204.8293995
3786,18,158,6,249.0575704,221.9409901,292.5792554,338.2555357,274.7183411,244.2432908,272.0031217,251.8796608,200.5289951,265.3553167,249.0688544,222.8906173,267.6491537,276.5968621,300.1099358,290.1993508,291.8286093,270.20706,271.6212049,260.9605658
3787,19,158,6,260.4561094,217.1635542,304.7915641,359.7892427,296.7678049,285.8715612,274.970682,254.0315862,213.8312246,313.8269686,276.6414465,303.7197396,269.4713528,283.899671,312.1187123,295.4727641,298.7443835,324.410453,271.5796241,287.5578376
3788,20,158,6,257.1590658,213.378775,299.4842737,356.4003037,311.4404127,282.7328489,271.673782,253.6142887,194.0673606,294.6296185,279.1168433,305.1117838,273.3046757,292.6093304,300.753101,288.7584908,309.6160493,312.3754138,269.3170739,268.5808861
3789,21,158,6,254.571357,213.3536631,291.2673165,343.88404,321.117798,295.6865697,267.8697095,255.1787571,196.5431371,320.2621633,281.9870798,327.7132107,273.454782,304.3567494,284.4332519,293.7654577,320.6577096,316.0745645,279.0319747,294.23608
3790,22,158,6,256.5255666,202.7015694,281.6699841,310.8636668,327.4573451,297.2879821,261.0018013,256.4093765,197.636877,311.6978149,280.276355,337.8356998,277.3924777,303.9487975,269.6022312,287.7537332,330.9342634,328.316875,289.7305314,319.4301606
3791,23,158,6,251.1873735,210.1218846,277.610735,308.6401599,315.3244128,293.8356668,259.8034197,254.4394231,198.0246784,294.3392606,288.4006183,334.0379059,275.3531133,304.2153638,264.5489554,287.7167826,328.5253692,311.2624483,292.369599,326.4802435
3792,0,159,6,248.0677915,219.1677462,268.0929942,313.9036685,301.147658,282.5308864,252.8568984,250.1248127,193.0655023,291.1550176,281.5842519,315.9470547,273.0087074,286.9985059,262.4864725,283.8126683,316.4068879,298.8039136,290.1773634,303.6116051
3793,1,159,6,252.4677522,226.8385868,265.8032088,320.6275903,299.5897524,286.4457576,256.2200392,247.9431856,200.6120481,290.7575863,284.0595647,308.6480771,275.3227887,285.8405419,258.640639,283.8480996,313.0819505,303.9689058,292.6461368,293.0532314
3794,2,159,6,255.9648664,230.493114,271.0126073,322.9811166,297.788855,275.5665823,253.4943552,249.0686153,197.9901262,283.134261,286.3870778,303.8816791,281.3479285,285.2844348,265.6218145,285.4901726,310.1528702,305.1755271,292.5203449,282.8194537
3795,3,159,6,257.7322085,233.0396699,279.8537233,333.3273724,306.0697032,286.7444405,253.3290128,245.465187,201.0899158,288.2007094,288.9990482,304.5634837,279.1443754,302.9982659,269.9819368,286.2977584,320.7501086,305.0901117,292.817654,284.6080639
3796,4,159,6,256.6555765,227.5461779,283.4209498,327.2728365,225.3343851,264.9861474,233.7087269,240.3691492,176.2132137,285.5541918,284.4406229,311.334172,252.3871274,273.1315175,275.4938004,282.0398841,245.5220425,306.2727702,275.1782576,288.1394221
3797,5,159,6,255.012682,196.9309793,278.623234,311.6726037,178.4452141,178.3548229,198.2198408,191.6691174,133.410373,217.8178879,256.9664266,219.4106423,256.271152,201.0568607,258.2962286,240.6092079,181.7398479,288.4131808,214.1807751,247.7813952
3798,6,159,6,207.4953403,188.8390328,252.1751542,241.8341934,165.3367335,175.3431387,183.8997314,182.6362127,111.5247335,170.0046041,222.4164528,165.7878351,223.8667988,179.0419679,229.7661992,222.162337,159.2253127,205.4762281,201.6192995,184.569865
3799,7,159,6,205.1474766,188.4030719,230.1553004,219.6369677,159.3514159,168.1645788,177.6080525,179.7076653,108.948086,152.9523273,213.8917115,147.7822468,238.2625872,174.5074799,207.8884605,213.8621934,153.9399187,171.807781,196.4608721,168.7676539
3800,8,159,6,202.8037456,189.8271184,221.6393862,209.0165421,157.7070596,173.3920523,170.1904343,178.6982608,104.7019857,148.3725169,211.6207823,143.1205448,228.9154662,167.5469062,198.9735157,210.6042421,146.022861,163.43792,196.6668766,161.3702475
3801,9,159,6,202.8571444,190.7945075,225.6620632,204.8081766,159.2843667,169.305959,169.0445913,173.4441742,99.1705882,148.004589,208.4586661,140.4495756,229.7623704,176.2516747,202.7877713,213.6254786,156.285458,160.9881077,197.7923122,157.0815159
3802,10,159,6,206.1997571,191.5516148,227.5807832,200.776311,161.6626559,174.9311519,172.7436215,172.5837242,104.3374991,144.3642737,209.139138,142.6889213,230.5784833,171.4659469,202.795768,214.5725495,151.4202318,161.61104,203.3972732,156.8748477
3803,11,159,6,206.2968928,192.2787166,228.5089849,207.3190618,158.9122905,167.2459819,175.1982516,172.6355214,105.0318296,146.346233,213.0143611,143.0737867,235.9062688,176.3062688,207.3981841,216.925263,154.1254092,166.2389392,206.4810133,161.2554523
3804,12,159,6,207.5188772,193.9509078,231.91049,211.6726193,159.6763931,168.1924534,178.7556329,173.3182719,104.9965281,156.4732784,210.925594,144.2829865,228.17528,170.977556,206.7882527,217.59616,151.9021451,172.2792444,209.4129618,160.6368778
3805,13,159,6,207.7908184,194.0115046,234.1769423,211.3265202,158.9445148,169.7424715,177.5942657,168.7251211,107.079951,158.4403707,210.7040064,145.3582874,234.9426522,175.7484251,210.0400748,219.0131678,154.8562225,175.7913211,209.2190914,161.9344921
3806,14,159,6,201.8395789,195.5557765,234.6578984,216.5379234,158.8024344,168.3702454,182.3012497,167.210642,110.6031583,158.4667685,210.4177076,146.5680956,222.8621834,176.2152112,209.5431569,222.0555309,158.4248064,182.4769462,215.2034059,168.806305
3807,15,159,6,206.9144588,197.2190356,233.4011021,230.404342,162.2701155,170.4791239,190.6063378,170.6042325,112.7764372,167.6964195,212.7146514,149.6884952,217.35171,176.6324998,210.1248447,224.3985064,161.1340956,194.754603,220.0796528,174.0495243
3808,16,159,6,212.0997626,198.1800441,232.3432654,245.736987,169.381955,170.5798949,202.2191876,179.1028029,120.314764,174.3156569,215.8417318,154.5699543,223.7779385,188.9005276,213.338558,227.3398784,173.6315392,208.4869421,226.9522747,181.4622661
3809,17,159,6,232.6744649,200.8703443,244.5317143,277.6136865,204.0858711,182.658563,235.9188893,233.1176466,149.2843566,199.5244122,226.0105481,167.0511376,249.1832788,210.140522,239.9510514,246.9729925,214.5712033,227.2961426,244.4741057,204.8293995
3810,18,159,6,249.0575704,221.9409901,292.5792554,338.2555357,274.7183411,244.2432908,272.0031217,251.8796608,200.5289951,265.3553167,249.0688544,222.8906173,267.6491537,276.5968621,300.1099358,290.1993508,291.8286093,270.20706,271.6212049,260.9605658
3811,19,159,6,260.4561094,217.1635542,304.7915641,359.7892427,296.7678049,285.8715612,274.970682,254.0315862,213.8312246,313.8269686,276.6414465,303.7197396,269.4713528,283.899671,312.1187123,295.4727641,298.7443835,324.410453,271.5796241,287.5578376
3812,20,159,6,257.1590658,213.378775,299.4842737,356.4003037,311.4404127,282.7328489,271.673782,253.6142887,194.0673606,294.6296185,279.1168433,305.1117838,273.3046757,292.6093304,300.753101,288.7584908,309.6160493,312.3754138,269.3170739,268.5808861
3813,21,159,6,254.571357,213.3536631,291.2673165,343.88404,321.117798,295.6865697,267.8697095,255.1787571,196.5431371,320.2621633,281.9870798,327.7132107,273.454782,304.3567494,284.4332519,293.7654577,320.6577096,316.0745645,279.0319747,294.23608
3814,22,159,6,256.5255666,202.7015694,281.6699841,310.8636668,327.4573451,297.2879821,261.0018013,256.4093765,197.636877,311.6978149,280.276355,337.8356998,277.3924777,303.9487975,269.6022312,287.7537332,330.9342634,328.316875,289.7305314,319.4301606
3815,23,159,6,251.1873735,210.1218846,277.610735,308.6401599,315.3244128,293.8356668,259.8034197,254.4394231,198.0246784,294.3392606,288.4006183,334.0379059,275.3531133,304.2153638,264.5489554,287.7167826,328.5253692,311.2624483,292.369599,326.4802435
3816,0,160,6,248.0677915,219.1677462,268.0929942,313.9036685,301.147658,282.5308864,252.8568984,250.1248127,193.0655023,291.1550176,281.5842519,315.9470547,273.0087074,286.9985059,262.4864725,283.8126683,316.4068879,298.8039136,290.1773634,303.6116051
3817,1,160,6,252.4677522,226.8385868,265.8032088,320.6275903,299.5897524,286.4457576,256.2200392,247.9431856,200.6120481,290.7575863,284.0595647,308.6480771,275.3227887,285.8405419,258.640639,283.8480996,313.0819505,303.9689058,292.6461368,293.0532314
3818,2,160,6,255.9648664,230.493114,271.0126073,322.9811166,297.788855,275.5665823,253.4943552,249.0686153,197.9901262,283.134261,286.3870778,303.8816791,281.3479285,285.2844348,265.6218145,285.4901726,310.1528702,305.1755271,292.5203449,282.8194537
3819,3,160,6,257.7322085,233.0396699,279.8537233,333.3273724,306.0697032,286.7444405,253.3290128,245.465187,201.0899158,288.2007094,288.9990482,304.5634837,279.1443754,302.9982659,269.9819368,286.2977584,320.7501086,305.0901117,292.817654,284.6080639
3820,4,160,6,256.6555765,227.5461779,283.4209498,327.2728365,225.3343851,264.9861474,233.7087269,240.3691492,176.2132137,285.5541918,284.4406229,311.334172,252.3871274,273.1315175,275.4938004,282.0398841,245.5220425,306.2727702,275.1782576,288.1394221
3821,5,160,6,255.012682,196.9309793,278.623234,311.6726037,178.4452141,178.3548229,198.2198408,191.6691174,133.410373,217.8178879,256.9664266,219.4106423,256.271152,201.0568607,258.2962286,240.6092079,181.7398479,288.4131808,214.1807751,247.7813952
3822,6,160,6,207.4953403,188.8390328,252.1751542,241.8341934,165.3367335,175.3431387,183.8997314,182.6362127,111.5247335,170.0046041,222.4164528,165.7878351,223.8667988,179.0419679,229.7661992,222.162337,159.2253127,205.4762281,201.6192995,184.569865
3823,7,160,6,205.1474766,188.4030719,230.1553004,219.6369677,159.3514159,168.1645788,177.6080525,179.7076653,108.948086,152.9523273,213.8917115,147.7822468,238.2625872,174.5074799,207.8884605,213.8621934,153.9399187,171.807781,196.4608721,168.7676539
3824,8,160,6,202.8037456,189.8271184,221.6393862,209.0165421,157.7070596,173.3920523,170.1904343,178.6982608,104.7019857,148.3725169,211.6207823,143.1205448,228.9154662,167.5469062,198.9735157,210.6042421,146.022861,163.43792,196.6668766,161.3702475
3825,9,160,6,202.8571444,190.7945075,225.6620632,204.8081766,159.2843667,169.305959,169.0445913,173.4441742,99.1705882,148.004589,208.4586661,140.4495756,229.7623704,176.2516747,202.7877713,213.6254786,156.285458,160.9881077,197.7923122,157.0815159
3826,10,160,6,206.1997571,191.5516148,227.5807832,200.776311,161.6626559,174.9311519,172.7436215,172.5837242,104.3374991,144.3642737,209.139138,142.6889213,230.5784833,171.4659469,202.795768,214.5725495,151.4202318,161.61104,203.3972732,156.8748477
3827,11,160,6,206.2968928,192.2787166,228.5089849,207.3190618,158.9122905,167.2459819,175.1982516,172.6355214,105.0318296,146.346233,213.0143611,143.0737867,235.9062688,176.3062688,207.3981841,216.925263,154.1254092,166.2389392,206.4810133,161.2554523
3828,12,160,6,207.5188772,193.9509078,231.91049,211.6726193,159.6763931,168.1924534,178.7556329,173.3182719,104.9965281,156.4732784,210.925594,144.2829865,228.17528,170.977556,206.7882527,217.59616,151.9021451,172.2792444,209.4129618,160.6368778
3829,13,160,6,207.7908184,194.0115046,234.1769423,211.3265202,158.9445148,169.7424715,177.5942657,168.7251211,107.079951,158.4403707,210.7040064,145.3582874,234.9426522,175.7484251,210.0400748,219.0131678,154.8562225,175.7913211,209.2190914,161.9344921
3830,14,160,6,201.8395789,195.5557765,234.6578984,216.5379234,158.8024344,168.3702454,182.3012497,167.210642,110.6031583,158.4667685,210.4177076,146.5680956,222.8621834,176.2152112,209.5431569,222.0555309,158.4248064,182.4769462,215.2034059,168.806305
3831,15,160,6,206.9144588,197.2190356,233.4011021,230.404342,162.2701155,170.4791239,190.6063378,170.6042325,112.7764372,167.6964195,212.7146514,149.6884952,217.35171,176.6324998,210.1248447,224.3985064,161.1340956,194.754603,220.0796528,174.0495243
3832,16,160,6,212.0997626,198.1800441,232.3432654,245.736987,169.381955,170.5798949,202.2191876,179.1028029,120.314764,174.3156569,215.8417318,154.5699543,223.7779385,188.9005276,213.338558,227.3398784,173.6315392,208.4869421,226.9522747,181.4622661
3833,17,160,6,232.6744649,200.8703443,244.5317143,277.6136865,204.0858711,182.658563,235.9188893,233.1176466,149.2843566,199.5244122,226.0105481,167.0511376,249.1832788,210.140522,239.9510514,246.9729925,214.5712033,227.2961426,244.4741057,204.8293995
3834,18,160,6,249.0575704,221.9409901,292.5792554,338.2555357,274.7183411,244.2432908,272.0031217,251.8796608,200.5289951,265.3553167,249.0688544,222.8906173,267.6491537,276.5968621,300.1099358,290.1993508,291.8286093,270.20706,271.6212049,260.9605658
3835,19,160,6,260.4561094,217.1635542,304.7915641,359.7892427,296.7678049,285.8715612,274.970682,254.0315862,213.8312246,313.8269686,276.6414465,303.7197396,269.4713528,283.899671,312.1187123,295.4727641,298.7443835,324.410453,271.5796241,287.5578376
3836,20,160,6,257.1590658,213.378775,299.4842737,356.4003037,311.4404127,282.7328489,271.673782,253.6142887,194.0673606,294.6296185,279.1168433,305.1117838,273.3046757,292.6093304,300.753101,288.7584908,309.6160493,312.3754138,269.3170739,268.5808861
3837,21,160,6,254.571357,213.3536631,291.2673165,343.88404,321.117798,295.6865697,267.8697095,255.1787571,196.5431371,320.2621633,281.9870798,327.7132107,273.454782,304.3567494,284.4332519,293.7654577,320.6577096,316.0745645,279.0319747,294.23608
3838,22,160,6,256.5255666,202.7015694,281.6699841,310.8636668,327.4573451,297.2879821,261.0018013,256.4093765,197.636877,311.6978149,280.276355,337.8356998,277.3924777,303.9487975,269.6022312,287.7537332,330.9342634,328.316875,289.7305314,319.4301606
3839,23,160,6,251.1873735,210.1218846,277.610735,308.6401599,315.3244128,293.8356668,259.8034197,254.4394231,198.0246784,294.3392606,288.4006183,334.0379059,275.3531133,304.2153638,264.5489554,287.7167826,328.5253692,311.2624483,292.369599,326.4802435
3840,0,161,6,248.0677915,219.1677462,268.0929942,313.9036685,301.147658,282.5308864,252.8568984,250.1248127,193.0655023,291.1550176,281.5842519,315.9470547,273.0087074,286.9985059,262.4864725,283.8126683,316.4068879,298.8039136,290.1773634,303.6116051
3841,1,161,6,252.4677522,226.8385868,265.8032088,320.6275903,299.5897524,286.4457576,256.2200392,247.9431856,200.6120481,290.7575863,284.0595647,308.6480771,275.3227887,285.8405419,258.640639,283.8480996,313.0819505,303.9689058,292.6461368,293.0532314
3842,2,161,6,255.9648664,230.493114,271.0126073,322.9811166,297.788855,275.5665823,253.4943552,249.0686153,197.9901262,283.134261,286.3870778,303.8816791,281.3479285,285.2844348,265.6218145,285.4901726,310.1528702,305.1755271,292.5203449,282.8194537
3843,3,161,6,257.7322085,233.0396699,279.8537233,333.3273724,306.0697032,286.7444405,253.3290128,245.465187,201.0899158,288.2007094,288.9990482,304.5634837,279.1443754,302.9982659,269.9819368,286.2977584,320.7501086,305.0901117,292.817654,284.6080639
3844,4,161,6,256.6555765,227.5461779,283.4209498,327.2728365,225.3343851,264.9861474,233.7087269,240.3691492,176.2132137,285.5541918,284.4406229,311.334172,252.3871274,273.1315175,275.4938004,282.0398841,245.5220425,306.2727702,275.1782576,288.1394221
3845,5,161,6,255.012682,196.9309793,278.623234,311.6726037,178.4452141,178.3548229,198.2198408,191.6691174,133.410373,217.8178879,256.9664266,219.4106423,256.271152,201.0568607,258.2962286,240.6092079,181.7398479,288.4131808,214.1807751,247.7813952
3846,6,161,6,207.4953403,188.8390328,252.1751542,241.8341934,165.3367335,175.3431387,183.8997314,182.6362127,111.5247335,170.0046041,222.4164528,165.7878351,223.8667988,179.0419679,229.7661992,222.162337,159.2253127,205.4762281,201.6192995,184.569865
3847,7,161,6,205.1474766,188.4030719,230.1553004,219.6369677,159.3514159,168.1645788,177.6080525,179.7076653,108.948086,152.9523273,213.8917115,147.7822468,238.2625872,174.5074799,207.8884605,213.8621934,153.9399187,171.807781,196.4608721,168.7676539
3848,8,161,6,202.8037456,189.8271184,221.6393862,209.0165421,157.7070596,173.3920523,170.1904343,178.6982608,104.7019857,148.3725169,211.6207823,143.1205448,228.9154662,167.5469062,198.9735157,210.6042421,146.022861,163.43792,196.6668766,161.3702475
3849,9,161,6,202.8571444,190.7945075,225.6620632,204.8081766,159.2843667,169.305959,169.0445913,173.4441742,99.1705882,148.004589,208.4586661,140.4495756,229.7623704,176.2516747,202.7877713,213.6254786,156.285458,160.9881077,197.7923122,157.0815159
3850,10,161,6,206.1997571,191.5516148,227.5807832,200.776311,161.6626559,174.9311519,172.7436215,172.5837242,104.3374991,144.3642737,209.139138,142.6889213,230.5784833,171.4659469,202.795768,214.5725495,151.4202318,161.61104,203.3972732,156.8748477
3851,11,161,6,206.2968928,192.2787166,228.5089849,207.3190618,158.9122905,167.2459819,175.1982516,172.6355214,105.0318296,146.346233,213.0143611,143.0737867,235.9062688,176.3062688,207.3981841,216.925263,154.1254092,166.2389392,206.4810133,161.2554523
3852,12,161,6,207.5188772,193.9509078,231.91049,211.6726193,159.6763931,168.1924534,178.7556329,173.3182719,104.9965281,156.4732784,210.925594,144.2829865,228.17528,170.977556,206.7882527,217.59616,151.9021451,172.2792444,209.4129618,160.6368778
3853,13,161,6,207.7908184,194.0115046,234.1769423,211.3265202,158.9445148,169.7424715,177.5942657,168.7251211,107.079951,158.4403707,210.7040064,145.3582874,234.9426522,175.7484251,210.0400748,219.0131678,154.8562225,175.7913211,209.2190914,161.9344921
3854,14,161,6,201.8395789,195.5557765,234.6578984,216.5379234,158.8024344,168.3702454,182.3012497,167.210642,110.6031583,158.4667685,210.4177076,146.5680956,222.8621834,176.2152112,209.5431569,222.0555309,158.4248064,182.4769462,215.2034059,168.806305
