Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Cooling Type	Option=None	"Option=AC, SEER 8"	"Option=AC, SEER 10"	"Option=AC, SEER 13"	"Option=AC, SEER 15"	"Option=FIXME Room AC, EER 8.5, 20% Conditioned"	"Option=FIXME Room AC, EER 10.7, 20% Conditioned"
CR06	1950s	Electricity	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR06	1960s	Electricity	Central	0	0.25	0.25	0.25	0.25	0	0
CR06	1970s	Electricity	Central	0	0.25	0.25	0.25	0.25	0	0
CR06	1980s	Electricity	Central	0	0.25	0.25	0.25	0.25	0	0
CR06	1990s	Electricity	Central	0	0.25	0.25	0.25	0.25	0	0
CR06	2000s	Electricity	Central	0	0	0.478437501	0.461196897	0.060365601	0	0
CR06	<1950	Electricity	Central	0	0.25	0.25	0.25	0.25	0	0
CR07	1950s	Electricity	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR07	1960s	Electricity	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR07	1970s	Electricity	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR07	1980s	Electricity	Central	0	0.148539711	0.480324168	0.314447973	0.056688147	0	0
CR07	1990s	Electricity	Central	0	0.032189298	0.599237177	0.319806308	0.048767217	0	0
CR07	2000s	Electricity	Central	0	0.25	0.25	0.25	0.25	0	0
CR07	<1950	Electricity	Central	0	0.25	0.25	0.25	0.25	0	0
CR08	1950s	Electricity	Central	0	0.089717688	0.53047046	0.326491874	0.053319978	0	0
CR08	1960s	Electricity	Central	0	0.087254772	0.51729053	0.335886542	0.059568156	0	0
CR08	1970s	Electricity	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR08	1980s	Electricity	Central	0	0.148539708	0.48032417	0.314447975	0.056688147	0	0
CR08	1990s	Electricity	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR08	2000s	Electricity	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR08	<1950	Electricity	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR09	1950s	Electricity	Central	0	0.089717688	0.53047046	0.326491874	0.053319978	0	0
CR09	1960s	Electricity	Central	0	0.087254772	0.517290529	0.335886543	0.059568156	0	0
CR09	1970s	Electricity	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR09	1980s	Electricity	Central	0	0.148539708	0.48032417	0.314447975	0.056688147	0	0
CR09	1990s	Electricity	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR09	2000s	Electricity	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR09	<1950	Electricity	Central	0	0.065070648	0.522723614	0.352112321	0.060093417	0	0
CR10	1950s	Electricity	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR10	1960s	Electricity	Central	0	0.087254772	0.517290529	0.335886543	0.059568156	0	0
CR10	1970s	Electricity	Central	0	0.109618407	0.508264775	0.32451368	0.057603138	0	0
CR10	1980s	Electricity	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR10	1990s	Electricity	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR10	2000s	Electricity	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR10	<1950	Electricity	Central	0	0.25	0.25	0.25	0.25	0	0
CR11	1950s	Electricity	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR11	1960s	Electricity	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR11	1970s	Electricity	Central	0	0.109618407	0.508264775	0.324513677	0.057603141	0	0
CR11	1980s	Electricity	Central	0	0.148539708	0.48032417	0.314447975	0.056688147	0	0
CR11	1990s	Electricity	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR11	2000s	Electricity	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR11	<1950	Electricity	Central	0	0.065070648	0.522723614	0.352112321	0.060093417	0	0
CR02	1950s	Fuel Oil	Central	0	0.089717691	0.530470457	0.326491874	0.053319978	0	0
CR02	1960s	Fuel Oil	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR02	1970s	Fuel Oil	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR02	1980s	Fuel Oil	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR02	1990s	Fuel Oil	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR02	2000s	Fuel Oil	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR02	<1950	Fuel Oil	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR05	1950s	Fuel Oil	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR05	1960s	Fuel Oil	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR05	1970s	Fuel Oil	Central	0	0.109618407	0.508264775	0.324513677	0.057603141	0	0
CR05	1980s	Fuel Oil	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR05	1990s	Fuel Oil	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR05	2000s	Fuel Oil	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR05	<1950	Fuel Oil	Central	0	0.065070645	0.522723613	0.352112325	0.060093417	0	0
CR03	1950s	Fuel Oil	Central	0	0.089717691	0.530470459	0.326491872	0.053319978	0	0
CR03	1960s	Fuel Oil	Central	0	0.087254775	0.517290527	0.335886542	0.059568156	0	0
CR03	1970s	Fuel Oil	Central	0	0.109618404	0.508264775	0.324513677	0.057603144	0	0
CR03	1980s	Fuel Oil	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR03	1990s	Fuel Oil	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR03	2000s	Fuel Oil	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR03	<1950	Fuel Oil	Central	0	0.065070642	0.522723616	0.352112325	0.060093417	0	0
CR04	1950s	Fuel Oil	Central	0	0.089717688	0.53047046	0.326491874	0.053319978	0	0
CR04	1960s	Fuel Oil	Central	0	0.087254772	0.517290529	0.335886543	0.059568156	0	0
CR04	1970s	Fuel Oil	Central	0	0.109618404	0.508264778	0.324513679	0.057603138	0	0
CR04	1980s	Fuel Oil	Central	0	0.148539708	0.48032417	0.314447975	0.056688147	0	0
CR04	1990s	Fuel Oil	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR04	2000s	Fuel Oil	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR04	<1950	Fuel Oil	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR06	1950s	Fuel Oil	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR06	1960s	Fuel Oil	Central	0	0.087254772	0.51729053	0.335886542	0.059568156	0	0
CR06	1970s	Fuel Oil	Central	0	0.109618407	0.508264775	0.324513677	0.057603141	0	0
CR06	1980s	Fuel Oil	Central	0	0.148539708	0.480324168	0.314447976	0.056688147	0	0
CR06	1990s	Fuel Oil	Central	0	0.032189298	0.599237174	0.319806311	0.048767217	0	0
CR06	2000s	Fuel Oil	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR06	<1950	Fuel Oil	Central	0	0.25	0.25	0.25	0.25	0	0
CR07	1950s	Fuel Oil	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR07	1960s	Fuel Oil	Central	0	0.087254772	0.517290528	0.335886544	0.059568156	0	0
CR07	1970s	Fuel Oil	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR07	1980s	Fuel Oil	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR07	1990s	Fuel Oil	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR07	2000s	Fuel Oil	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR07	<1950	Fuel Oil	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR08	1950s	Fuel Oil	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR08	1960s	Fuel Oil	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR08	1970s	Fuel Oil	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR08	1980s	Fuel Oil	Central	0	0.148539711	0.48032417	0.314447975	0.056688144	0	0
CR08	1990s	Fuel Oil	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR08	2000s	Fuel Oil	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR08	<1950	Fuel Oil	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR09	1950s	Fuel Oil	Central	0	0.089717688	0.53047046	0.326491874	0.053319978	0	0
CR09	1960s	Fuel Oil	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR09	1970s	Fuel Oil	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR09	1980s	Fuel Oil	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR09	1990s	Fuel Oil	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR09	2000s	Fuel Oil	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR09	<1950	Fuel Oil	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR10	1950s	Fuel Oil	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR10	1960s	Fuel Oil	Central	0	0.087254772	0.517290529	0.335886546	0.059568153	0	0
CR10	1970s	Fuel Oil	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR10	1980s	Fuel Oil	Central	0	0.14853971	0.480324169	0.314447974	0.056688147	0	0
CR10	1990s	Fuel Oil	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR10	2000s	Fuel Oil	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR10	<1950	Fuel Oil	Central	0	0.065070648	0.522723613	0.352112322	0.060093417	0	0
CR11	1950s	Fuel Oil	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR11	1960s	Fuel Oil	Central	0	0.087254772	0.517290529	0.335886543	0.059568156	0	0
CR11	1970s	Fuel Oil	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR11	1980s	Fuel Oil	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR11	1990s	Fuel Oil	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR11	2000s	Fuel Oil	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR11	<1950	Fuel Oil	Central	0	0.065070645	0.522723614	0.352112324	0.060093417	0	0
CR02	1950s	Natural Gas	Central	0	0.089717691	0.530470457	0.326491874	0.053319978	0	0
CR02	1960s	Natural Gas	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR02	1970s	Natural Gas	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR02	1980s	Natural Gas	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR02	1990s	Natural Gas	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR02	2000s	Natural Gas	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR02	<1950	Natural Gas	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR05	1950s	Natural Gas	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR05	1960s	Natural Gas	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR05	1970s	Natural Gas	Central	0	0.109618407	0.508264775	0.324513677	0.057603141	0	0
CR05	1980s	Natural Gas	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR05	1990s	Natural Gas	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR05	2000s	Natural Gas	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR05	<1950	Natural Gas	Central	0	0.065070645	0.522723613	0.352112325	0.060093417	0	0
CR03	1950s	Natural Gas	Central	0	0.089717691	0.530470459	0.326491872	0.053319978	0	0
CR03	1960s	Natural Gas	Central	0	0.087254775	0.517290527	0.335886542	0.059568156	0	0
CR03	1970s	Natural Gas	Central	0	0.109618404	0.508264775	0.324513677	0.057603144	0	0
CR03	1980s	Natural Gas	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR03	1990s	Natural Gas	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR03	2000s	Natural Gas	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR03	<1950	Natural Gas	Central	0	0.065070642	0.522723616	0.352112325	0.060093417	0	0
CR04	1950s	Natural Gas	Central	0	0.089717688	0.53047046	0.326491874	0.053319978	0	0
CR04	1960s	Natural Gas	Central	0	0.087254772	0.517290529	0.335886543	0.059568156	0	0
CR04	1970s	Natural Gas	Central	0	0.109618404	0.508264778	0.324513679	0.057603138	0	0
CR04	1980s	Natural Gas	Central	0	0.148539708	0.48032417	0.314447975	0.056688147	0	0
CR04	1990s	Natural Gas	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR04	2000s	Natural Gas	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR04	<1950	Natural Gas	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR06	1950s	Natural Gas	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR06	1960s	Natural Gas	Central	0	0.087254772	0.51729053	0.335886542	0.059568156	0	0
CR06	1970s	Natural Gas	Central	0	0.109618407	0.508264775	0.324513677	0.057603141	0	0
CR06	1980s	Natural Gas	Central	0	0.148539708	0.480324168	0.314447976	0.056688147	0	0
CR06	1990s	Natural Gas	Central	0	0.032189298	0.599237174	0.319806311	0.048767217	0	0
CR06	2000s	Natural Gas	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR06	<1950	Natural Gas	Central	0	0.25	0.25	0.25	0.25	0	0
CR07	1950s	Natural Gas	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR07	1960s	Natural Gas	Central	0	0.087254772	0.517290528	0.335886544	0.059568156	0	0
CR07	1970s	Natural Gas	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR07	1980s	Natural Gas	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR07	1990s	Natural Gas	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR07	2000s	Natural Gas	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR07	<1950	Natural Gas	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR08	1950s	Natural Gas	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR08	1960s	Natural Gas	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR08	1970s	Natural Gas	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR08	1980s	Natural Gas	Central	0	0.148539711	0.48032417	0.314447975	0.056688144	0	0
CR08	1990s	Natural Gas	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR08	2000s	Natural Gas	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR08	<1950	Natural Gas	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR09	1950s	Natural Gas	Central	0	0.089717688	0.53047046	0.326491874	0.053319978	0	0
CR09	1960s	Natural Gas	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR09	1970s	Natural Gas	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR09	1980s	Natural Gas	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR09	1990s	Natural Gas	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR09	2000s	Natural Gas	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR09	<1950	Natural Gas	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR10	1950s	Natural Gas	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR10	1960s	Natural Gas	Central	0	0.087254772	0.517290529	0.335886546	0.059568153	0	0
CR10	1970s	Natural Gas	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR10	1980s	Natural Gas	Central	0	0.14853971	0.480324169	0.314447974	0.056688147	0	0
CR10	1990s	Natural Gas	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR10	2000s	Natural Gas	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR10	<1950	Natural Gas	Central	0	0.065070648	0.522723613	0.352112322	0.060093417	0	0
CR11	1950s	Natural Gas	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR11	1960s	Natural Gas	Central	0	0.087254772	0.517290529	0.335886543	0.059568156	0	0
CR11	1970s	Natural Gas	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR11	1980s	Natural Gas	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR11	1990s	Natural Gas	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR11	2000s	Natural Gas	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR11	<1950	Natural Gas	Central	0	0.065070645	0.522723614	0.352112324	0.060093417	0	0
CR02	1950s	None	Central	0	0.089717691	0.530470457	0.326491874	0.053319978	0	0
CR02	1960s	None	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR02	1970s	None	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR02	1980s	None	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR02	1990s	None	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR02	2000s	None	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR02	<1950	None	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR05	1950s	None	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR05	1960s	None	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR05	1970s	None	Central	0	0.109618407	0.508264775	0.324513677	0.057603141	0	0
CR05	1980s	None	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR05	1990s	None	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR05	2000s	None	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR05	<1950	None	Central	0	0.065070645	0.522723613	0.352112325	0.060093417	0	0
CR03	1950s	None	Central	0	0.089717691	0.530470459	0.326491872	0.053319978	0	0
CR03	1960s	None	Central	0	0.087254775	0.517290527	0.335886542	0.059568156	0	0
CR03	1970s	None	Central	0	0.109618404	0.508264775	0.324513677	0.057603144	0	0
CR03	1980s	None	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR03	1990s	None	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR03	2000s	None	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR03	<1950	None	Central	0	0.065070642	0.522723616	0.352112325	0.060093417	0	0
CR04	1950s	None	Central	0	0.089717688	0.53047046	0.326491874	0.053319978	0	0
CR04	1960s	None	Central	0	0.087254772	0.517290529	0.335886543	0.059568156	0	0
CR04	1970s	None	Central	0	0.109618404	0.508264778	0.324513679	0.057603138	0	0
CR04	1980s	None	Central	0	0.148539708	0.48032417	0.314447975	0.056688147	0	0
CR04	1990s	None	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR04	2000s	None	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR04	<1950	None	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR06	1950s	None	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR06	1960s	None	Central	0	0.087254772	0.51729053	0.335886542	0.059568156	0	0
CR06	1970s	None	Central	0	0.109618407	0.508264775	0.324513677	0.057603141	0	0
CR06	1980s	None	Central	0	0.148539708	0.480324168	0.314447976	0.056688147	0	0
CR06	1990s	None	Central	0	0.032189298	0.599237174	0.319806311	0.048767217	0	0
CR06	2000s	None	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR06	<1950	None	Central	0	0.25	0.25	0.25	0.25	0	0
CR07	1950s	None	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR07	1960s	None	Central	0	0.087254772	0.517290528	0.335886544	0.059568156	0	0
CR07	1970s	None	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR07	1980s	None	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR07	1990s	None	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR07	2000s	None	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR07	<1950	None	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR08	1950s	None	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR08	1960s	None	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR08	1970s	None	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR08	1980s	None	Central	0	0.148539711	0.48032417	0.314447975	0.056688144	0	0
CR08	1990s	None	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR08	2000s	None	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR08	<1950	None	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR09	1950s	None	Central	0	0.089717688	0.53047046	0.326491874	0.053319978	0	0
CR09	1960s	None	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR09	1970s	None	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR09	1980s	None	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR09	1990s	None	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR09	2000s	None	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR09	<1950	None	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR10	1950s	None	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR10	1960s	None	Central	0	0.087254772	0.517290529	0.335886546	0.059568153	0	0
CR10	1970s	None	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR10	1980s	None	Central	0	0.14853971	0.480324169	0.314447974	0.056688147	0	0
CR10	1990s	None	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR10	2000s	None	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR10	<1950	None	Central	0	0.065070648	0.522723613	0.352112322	0.060093417	0	0
CR11	1950s	None	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR11	1960s	None	Central	0	0.087254772	0.517290529	0.335886543	0.059568156	0	0
CR11	1970s	None	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR11	1980s	None	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR11	1990s	None	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR11	2000s	None	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR11	<1950	None	Central	0	0.065070645	0.522723614	0.352112324	0.060093417	0	0
CR02	1950s	Other Fuel	Central	0	0.089717691	0.530470457	0.326491874	0.053319978	0	0
CR02	1960s	Other Fuel	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR02	1970s	Other Fuel	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR02	1980s	Other Fuel	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR02	1990s	Other Fuel	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR02	2000s	Other Fuel	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR02	<1950	Other Fuel	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR05	1950s	Other Fuel	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR05	1960s	Other Fuel	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR05	1970s	Other Fuel	Central	0	0.109618407	0.508264775	0.324513677	0.057603141	0	0
CR05	1980s	Other Fuel	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR05	1990s	Other Fuel	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR05	2000s	Other Fuel	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR05	<1950	Other Fuel	Central	0	0.065070645	0.522723613	0.352112325	0.060093417	0	0
CR03	1950s	Other Fuel	Central	0	0.089717691	0.530470459	0.326491872	0.053319978	0	0
CR03	1960s	Other Fuel	Central	0	0.087254775	0.517290527	0.335886542	0.059568156	0	0
CR03	1970s	Other Fuel	Central	0	0.109618404	0.508264775	0.324513677	0.057603144	0	0
CR03	1980s	Other Fuel	Central	0	0.148539711	0.480324167	0.314447975	0.056688147	0	0
CR03	1990s	Other Fuel	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR03	2000s	Other Fuel	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR03	<1950	Other Fuel	Central	0	0.065070642	0.522723616	0.352112325	0.060093417	0	0
CR04	1950s	Other Fuel	Central	0	0.089717688	0.53047046	0.326491874	0.053319978	0	0
CR04	1960s	Other Fuel	Central	0	0.087254772	0.517290529	0.335886543	0.059568156	0	0
CR04	1970s	Other Fuel	Central	0	0.109618404	0.508264778	0.324513679	0.057603138	0	0
CR04	1980s	Other Fuel	Central	0	0.148539708	0.48032417	0.314447975	0.056688147	0	0
CR04	1990s	Other Fuel	Central	0	0.032189298	0.599237176	0.319806309	0.048767217	0	0
CR04	2000s	Other Fuel	Central	0	0	0.478437504	0.461196897	0.060365598	0	0
CR04	<1950	Other Fuel	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR06	1950s	Other Fuel	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR06	1960s	Other Fuel	Central	0	0.087254772	0.51729053	0.335886542	0.059568156	0	0
CR06	1970s	Other Fuel	Central	0	0.109618407	0.508264775	0.324513677	0.057603141	0	0
CR06	1980s	Other Fuel	Central	0	0.148539708	0.480324168	0.314447976	0.056688147	0	0
CR06	1990s	Other Fuel	Central	0	0.032189298	0.599237174	0.319806311	0.048767217	0	0
CR06	2000s	Other Fuel	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR06	<1950	Other Fuel	Central	0	0.25	0.25	0.25	0.25	0	0
CR07	1950s	Other Fuel	Central	0	0.089717688	0.530470459	0.326491875	0.053319978	0	0
CR07	1960s	Other Fuel	Central	0	0.087254772	0.517290528	0.335886544	0.059568156	0	0
CR07	1970s	Other Fuel	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR07	1980s	Other Fuel	Central	0	0.148539708	0.480324171	0.314447976	0.056688144	0	0
CR07	1990s	Other Fuel	Central	0	0.032189295	0.599237177	0.31980631	0.048767217	0	0
CR07	2000s	Other Fuel	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR07	<1950	Other Fuel	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
CR08	1950s	Other Fuel	Central	0	0.089717688	0.530470462	0.326491875	0.053319975	0	0
CR08	1960s	Other Fuel	Central	0	0.087254772	0.517290527	0.335886545	0.059568156	0	0
CR08	1970s	Other Fuel	Central	0	0.109618404	0.508264777	0.324513678	0.057603141	0	0
CR08	1980s	Other Fuel	Central	0	0.148539711	0.48032417	0.314447975	0.056688144	0	0
CR08	1990s	Other Fuel	Central	0	0.032189295	0.599237179	0.319806309	0.048767217	0	0
CR08	2000s	Other Fuel	Central	0	0	0.478437503	0.461196899	0.060365598	0	0
CR08	<1950	Other Fuel	Central	0	0.065070645	0.522723616	0.352112322	0.060093417	0	0
